msg_id,score,is_useful,p_tag,split,len,text,id
<14135435.1075851001856.JavaMail.evans@thyme>,0.06939415,0,P_0,train,15,": fw : fort meade privatization date : fri , 1 sep 2000 09:25:19 -0400",25
<18978289.1075841408194.JavaMail.evans@thyme>,0.1891626,1,P_1,val,15,"contrary to popular belief , this does not mean we are out of business .",2
<17845089.1075853264222.JavaMail.evans@thyme>,0.43357947,1,P_4,train,17,this represents 19 hours and 30 minutes at the agreed - upon rate of 800 ff .,4
<14552216.1075840866863.JavaMail.evans@thyme>,0.40386426,0,P_4,train,2,Marathon Follow-up,0
<7708218.1075858704674.JavaMail.evans@thyme>,0.4019112999999999,1,P_4,test,19,"-- marketers need some type of standard , like the gcr , against which to measure their effectiveness .",14
<1549729.1075862326826.JavaMail.evans@thyme>,0.1742148999999999,0,P_1,train,9,"take care , mark -----original message----- from : umanoff",5
<12102168.1075862020612.JavaMail.evans@thyme>,0.67824394,1,P_6,train,29,"* ' i have studied and read many books on trading , and this * manual on reversal dates ranks up there with the best of * them .",11
<19111374.1075855167661.JavaMail.evans@thyme>,0.84810495,1,P_8,test,20,"according to head coach dan reeves , chandler 's injured ankle will be evaluated in practice on wednesday . """,113
<3108262.1075847126106.JavaMail.evans@thyme>,0.9068778,1,P_9,train,13,tana should be able to respond to you re : the us ...,2
<15375789.1075852669906.JavaMail.evans@thyme>,0.8659588,1,P_8,train,15,"therefore , this disappointment is much more modest than it initially appeared on wednesday .",112
<17800123.1075843593632.JavaMail.evans@thyme>,0.7671023,1,P_7,train,13,let 's hope congress gives it the serious consideration it deserves . ?,711
<24920948.1075842421048.JavaMail.evans@thyme>,0.14700097,0,P_1,val,12,Re: FW: Master Agreement - enovate LLC - Constellation Power (Revised Dra	ft),0
<8381439.1075860322050.JavaMail.evans@thyme>,0.97382486,1,P_9,train,24,"with your okay , i would like to take the afternoon off so that i can be with him and take him home .",5
<891566.1075845962619.JavaMail.evans@thyme>,0.9365595,1,P_9,train,17,"if you have any questions about this , please get back to either myself or ben .",7
<28759434.1075855713622.JavaMail.evans@thyme>,0.18834992,0,P_1,train,10,"laquitta rick johnson / hr / corp / enron@enron ,",21
<33505525.1075847092226.JavaMail.evans@thyme>,0.21051766,1,P_2,train,12,forwarded by savita puthigai / na / enron on 07/25/2000 03:51 pm,3
<20088423.1075858362701.JavaMail.evans@thyme>,0.24661596,1,P_2,test,9,"weird , good or just not worth eating ?",34
<20123316.1075862243434.JavaMail.evans@thyme>,0.423742,1,P_4,train,22,officials have confirmed that an elderly rural connecticut woman is infected with inhalation anthrax in a case that has baffled authorities .,4
<15568733.1075855486793.JavaMail.evans@thyme>,0.011425786,0,P_0,train,11,all shippers letter # 01 - 158 date : ? ?,4
<28850539.1075849858111.JavaMail.evans@thyme>,0.99708813,1,P_9,train,12,"thank you for your cooperation , regards , cassandra schultz x30429 713",39
<9020248.1075841903111.JavaMail.evans@thyme>,0.7458644,1,P_7,train,15,please add to this a request for the dow jones cob sunday index price .,1
<8134385.1075843692028.JavaMail.evans@thyme>,0.14661309,1,P_1,train,10,"bloomberg , 04/23/01 india state panel to rework power pact",8
<27983999.1075857043845.JavaMail.evans@thyme>,0.3096667,1,P_3,val,7,* ippm wg : ip performance measurement,66
<21539654.1075863722481.JavaMail.evans@thyme>,0.21709932,1,P_2,train,15,no fica / medicare is necessary due to the totalization agreement with the uk .,85
<16788984.1075859042326.JavaMail.evans@thyme>,0.8069141,0,P_8,train,5,( i think i have,4
<14241632.1075853272836.JavaMail.evans@thyme>,0.55377156,0,P_5,train,27,"as expected , they have used the capacity charges corresponding to year 6 ( on peak = $ 41.99/mwh , off peak = $ 39.89 ) .",20
<22630480.1075841185472.JavaMail.evans@thyme>,0.3958386,1,P_3,train,25,"because there have been so many questions about this and because there has been so much interest , we are simply acknowledging the investigation .",98
<28543449.1075841171541.JavaMail.evans@thyme>,0.5332948000000001,0,P_5,train,41,the bank 's creativity has already dented its reputation for managing risk b= y forcing it to increase by $ 1.7 billion ( 1.93 billion euros ) to $ 2.6 billi= on the estimate of its total exposure to enron .,2463
<13014126.1075850403863.JavaMail.evans@thyme>,0.7118800000000001,0,P_7,train,8,has a history of taking impossible cases.=20 angle,732
<12481961.1075862385147.JavaMail.evans@thyme>,0.7337944000000001,1,P_7,train,20,"please note , ena has upgraded its form of guaranty and those changes appear in a red boldfaced font .",12
<27880464.1075858518289.JavaMail.evans@thyme>,0.3119548,0,P_3,train,11,subject : re : request escalation for mv90 interval data project,9
<2516628.1075843703133.JavaMail.evans@thyme>,0.16003649,0,P_1,val,11,exelon corp. ( exc ) and wisconsin energy ( wec ),182
<13247350.1075842675462.JavaMail.evans@thyme>,0.66311634,0,P_6,test,5,please prepare the executables .,2
<32946827.1075861975622.JavaMail.evans@thyme>,0.8773139999999999,0,P_8,train,6,full text new york summer 2001,56
<12072950.1075858976676.JavaMail.evans@thyme>,0.06864412,1,P_0,train,25,"those efforts to protect and defend often extend far beyond u.s. borders , however , forcing the united states into conflict with other peoples .",444
<27143875.1075861585052.JavaMail.evans@thyme>,0.13357677,0,P_1,train,11,"lhand@lemle.com>@enron sent : thursday , november 08 , 2001 2:41 pm",5
<19827002.1075845058559.JavaMail.evans@thyme>,0.5188484,1,P_5,val,17,certain provisions of the act open the door for enron 's further product innovation and growth .,24
<22233118.1075849409768.JavaMail.evans@thyme>,0.62907577,1,P_6,train,9,generators blame the price increase on market forces .,618
<27164992.1075846274391.JavaMail.evans@thyme>,0.26852137,1,P_2,train,32,"midwest iso board of directors james h. young , jr . - chairman former senior vice president , business development south carolina electric & gas company , columbia , sc address :",57
<12451674.1075860859099.JavaMail.evans@thyme>,0.28368858,0,P_2,train,5,300 7701.93 ( 20.45 ),46
<21273249.1075840543700.JavaMail.evans@thyme>,0.89138484,0,P_8,train,5,mus46939 password : welcome !,12
<19841974.1075856598706.JavaMail.evans@thyme>,0.6239815,1,P_6,train,22,to comply with the quality control requirements of the society i must request from each of you the following : 1 .,11
<18160635.1075843104292.JavaMail.evans@thyme>,0.08899617,0,P_0,train,10,subject : re : enron and labor relationships rick :,15
<17105895.1075861486863.JavaMail.evans@thyme>,0.88472456,1,P_8,train,22,a ferc spokesman said the commission is looking into the complaints and expects to meet on the issue sometime in november .,16
<30649326.1075843834760.JavaMail.evans@thyme>,0.58545536,0,P_5,train,5,i left a message w,40
<2886717.1075842502546.JavaMail.evans@thyme>,0.9690629,1,P_9,train,19,if it is after hours you may call the houston help line at 713 - 229 - 2008 .,18
<10540683.1075849434718.JavaMail.evans@thyme>,0.071809545,0,P_0,train,13,: u.s. rolled back clinton rule from 30 % increase in efficiency =,690
<29570140.1075853154707.JavaMail.evans@thyme>,0.2505763,1,P_2,train,46,"third - quarter 2001 earnings included stock incentive credits of $ 0.01 per share , compared with credits of less than $ 0.01 per share in the same period last year and expenses of $ 0.01 per share in the second quarter of 2001 . ...",16
<21425482.1075857289657.JavaMail.evans@thyme>,0.10586839,0,P_1,val,13,enron north america corp. from : tamara davis 03/13/2000 10:54 am to :,8
<8873759.1075863706169.JavaMail.evans@thyme>,0.2520487999999999,0,P_2,train,6,vince tanya tamarchenko 01/07/2000 01:56 pm,2
<5744198.1075855227133.JavaMail.evans@thyme>,0.17751436,0,P_1,train,8,"thursday , december 06 , 2001 11:03 am",24
<17532518.1075853157109.JavaMail.evans@thyme>,0.5114793,1,P_5,train,14,"yesterday released its "" situation and outlook for new zealand agriculture and forestry .",19
<17696710.1075845971231.JavaMail.evans@thyme>,0.34279144,0,P_3,train,5,--------------------------- lee.johnson@ss.ps.ge.com on 01/03/2001 09:00:30,5
<32794175.1075850588353.JavaMail.evans@thyme>,0.0844665,0,P_0,train,42,bush saw his approval=20 rating in the state skid from 57 percent in may to 47 percent today while t= he=20 proportion of people who disapprove of the way he 's handled the power woes= = 20 jumped from 56 percent to,450
<5187489.1075841145431.JavaMail.evans@thyme>,0.9771244,0,P_9,train,25,"cliff was looking pretty good in this , "" says on= e friend who had worked closely with baxter and is now a consultant .",321
<13681242.1075854706096.JavaMail.evans@thyme>,0.26044232,1,P_2,train,30,"a few years back i heard about a rapper named ice - t who was selling a cd called "" cop killer "" celebrating ambushing and murdering police officers .",125
<1487515.1075851533989.JavaMail.evans@thyme>,0.21822093,0,P_2,train,6,nextwave deadline ( registration required ),70
<30820502.1075841116966.JavaMail.evans@thyme>,0.29083735,0,P_2,train,52,"it promised to cut its clients ' energy = costs by installing energy - saving equipment and finding cheaper natural gas= and electricity.=20 energy services operated as essentially a freestanding company , but its res= ults were included in enron 's financial statements , which were audited by a= rthur andersen .",335
<1299728.1075841358487.JavaMail.evans@thyme>,0.7720716999999999,1,P_7,test,7,Re: Brian this what could have happened.,0
<28341467.1075846371104.JavaMail.evans@thyme>,0.21083365,0,P_2,train,23,"utilizing epsa efforts , including sarah's= = 20 meeting with ferc , we got the policy statement we urged ferc to put forth",58
<11165880.1075861825650.JavaMail.evans@thyme>,0.5150319,1,P_5,train,24,"this presentation also included the principles of "" mind and spirit "" we can use to meet our moral obligation to be happy .",11
<3827487.1075849424329.JavaMail.evans@thyme>,0.19033659,1,P_1,train,14,"everybody has to stick to their guns for awhile , "" wagner said .",395
<22297187.1075853275334.JavaMail.evans@thyme>,0.5968846,1,P_5,train,16,"i must have your response by 4 pm houston time on tuesday , april 10 .",21
<31312193.1075840494330.JavaMail.evans@thyme>,0.8485753,1,P_8,train,15,lone star pipeline price for tomm is $ 3.095 for the 10th thanks lynn ----------------------,4
<12658355.1075840463710.JavaMail.evans@thyme>,0.35817444,0,P_3,val,28,", hollis kimbrough / ewc / enron@enron thema : reqested texas data klaus , the 10-minute data for both sites is in the zipped file attached below .",6
<18388652.1075863366105.JavaMail.evans@thyme>,0.89100033,1,P_8,train,11,lynn is going to demo it for andy sometime soon .,6
<5418016.1075840859165.JavaMail.evans@thyme>,0.78378195,1,P_7,train,34,"i will also send you , by end of day , the book that will again included the summary information and all of it 's backup , as previously provided in the past .",3
<6288891.1075852671067.JavaMail.evans@thyme>,0.9134922,1,P_9,train,21,"please visit or visit www.fwe.org/texas , click on "" springboard southwest 2002 , "" then click on "" houston launch .",7
<26180719.1075845956194.JavaMail.evans@thyme>,0.5454923,1,P_5,train,17,i have n't seen any change orders that amend the delivery dates of these 4 turbines .,11
<1811756.1075842009945.JavaMail.evans@thyme>,0.49624443,0,P_4,train,5,"the ashton technology group ,",48
<23715895.1075851659534.JavaMail.evans@thyme>,0.17675164,0,P_1,train,22,"be the recent succession of companies bailing out of or reducing their co= mmitment to the metals business , market participants said.=20",254
<6370568.1075855348455.JavaMail.evans@thyme>,0.1397573999999999,1,P_1,val,11,check the cheatsheets to see exactly where we rank him .,68
<4454531.1075858445613.JavaMail.evans@thyme>,0.41030812,1,P_4,train,26,"even if you decide the plan is not right for you in the first 30-days , the exam and x - rays are still free .",5
<7736944.1075855756397.JavaMail.evans@thyme>,0.29744983,0,P_2,train,6,05/17/2001= = 20 08:09 am ---------------------------,2
<32926335.1075852935085.JavaMail.evans@thyme>,0.28603965,0,P_2,train,9,dial in number : 601 - 352 - 8646,4
<8434907.1075863389217.JavaMail.evans@thyme>,0.62659395,1,P_6,train,8,: maintain high availability for eol environment .,14
<21778495.1075855663235.JavaMail.evans@thyme>,0.10567398,1,P_1,train,27,"album of memories is a collection of letters written to brokaw by those who lived during this period , and in some cases , their children .",11
<1579697.1075841992953.JavaMail.evans@thyme>,0.69207764,0,P_6,train,6,a year in review -- >,21
<249715.1075841882433.JavaMail.evans@thyme>,0.88258636,0,P_8,train,6,"thanks , kate kimberly hundl@enron 11/27/2000",3
<14245959.1075841159606.JavaMail.evans@thyme>,0.11211274,1,P_1,train,26,"separately , the firm also moved today to block enron from tapping into an $ 85 million fiduciary liability insurance policy earmarked to compensate workers .",848
<20542283.1075857024156.JavaMail.evans@thyme>,0.3770115,0,P_3,train,12,the co. # is 0011 and the rc # is 100038 .,4
<16942995.1075853268923.JavaMail.evans@thyme>,0.07747249,0,P_0,train,22,"subject : llgm meetings meeting confirmation : tuesday , january 09 , 2001 1:00 - 5:00 p.m. eb9c1 ( pending confirmation )",7
<28595682.1075844259091.JavaMail.evans@thyme>,0.9171719000000002,1,P_9,train,14,need to identify the overall goal and time - frame for achieving them .,15
